program,sub_program,district_name,campus_id,campus,year,demog,subject,proficiency,rate
Teams,Teams 2,DALLAS ISD,57905055,THOMAS J RUSK MIDDLE,2016,all,math,approaches,59
Teams,Teams 2,DALLAS ISD,57905055,THOMAS J RUSK MIDDLE,2016,all,reading,meets,15
Teams,Teams 2,DALLAS ISD,57905055,THOMAS J RUSK MIDDLE,2016,all,reading,approaches,50
Teams,Teams 2,DALLAS ISD,57905059,L V STOCKARD MIDDLE,2016,all,math,meets,24
Teams,Teams 2,DALLAS ISD,57905059,L V STOCKARD MIDDLE,2016,all,math,approaches,59
Teams,Teams 2,DALLAS ISD,57905059,L V STOCKARD MIDDLE,2016,all,reading,meets,19
Teams,Teams 2,DALLAS ISD,57905059,L V STOCKARD MIDDLE,2016,all,reading,approaches,60
Teams,Teams 1,DALLAS ISD,57905062,BILLY EARL DADE MIDDLE,2016,all,math,meets,15
Teams,Teams 1,DALLAS ISD,57905062,BILLY EARL DADE MIDDLE,2016,all,math,approaches,50
Teams,Teams 1,DALLAS ISD,57905062,BILLY EARL DADE MIDDLE,2016,all,reading,meets,17
Teams,Teams 1,DALLAS ISD,57905062,BILLY EARL DADE MIDDLE,2016,all,reading,approaches,53
Teams,Teams 1,DALLAS ISD,57905074,THOMAS A EDISON MIDDLE LEARNING CE,2016,all,math,meets,10
Teams,Teams 1,DALLAS ISD,57905074,THOMAS A EDISON MIDDLE LEARNING CE,2016,all,math,approaches,44
Teams,Teams 1,DALLAS ISD,57905074,THOMAS A EDISON MIDDLE LEARNING CE,2016,all,reading,meets,12
Teams,Teams 1,DALLAS ISD,57905074,THOMAS A EDISON MIDDLE LEARNING CE,2016,all,reading,approaches,43
Teams,Teams 2,DALLAS ISD,57905101,JOHN Q ADAMS EL,2016,all,math,meets,34
Teams,Teams 2,DALLAS ISD,57905101,JOHN Q ADAMS EL,2016,all,math,approaches,75
Teams,Teams 2,DALLAS ISD,57905101,JOHN Q ADAMS EL,2016,all,reading,meets,34
Teams,Teams 2,DALLAS ISD,57905101,JOHN Q ADAMS EL,2016,all,reading,approaches,68
Alumni Network,NULL,DALLAS ISD,57905108,BAYLES EL,2016,all,math,meets,25
Alumni Network,NULL,DALLAS ISD,57905108,BAYLES EL,2016,all,math,approaches,67
Alumni Network,NULL,DALLAS ISD,57905108,BAYLES EL,2016,all,reading,meets,25
Alumni Network,NULL,DALLAS ISD,57905108,BAYLES EL,2016,all,reading,approaches,56
Alumni Network,NULL,DALLAS ISD,57905110,ANNIE WEBB BLANTON EL,2016,all,math,meets,46
Alumni Network,NULL,DALLAS ISD,57905110,ANNIE WEBB BLANTON EL,2016,all,math,approaches,86
Alumni Network,NULL,DALLAS ISD,57905110,ANNIE WEBB BLANTON EL,2016,all,reading,meets,37
Alumni Network,NULL,DALLAS ISD,57905110,ANNIE WEBB BLANTON EL,2016,all,reading,approaches,66
Alumni Network,NULL,DALLAS ISD,57905116,DAVID G BURNET EL,2016,all,math,meets,33
Alumni Network,NULL,DALLAS ISD,57905116,DAVID G BURNET EL,2016,all,math,approaches,72
Alumni Network,NULL,DALLAS ISD,57905116,DAVID G BURNET EL,2016,all,reading,meets,40
Alumni Network,NULL,DALLAS ISD,57905116,DAVID G BURNET EL,2016,all,reading,approaches,74
Teams,Teams 1,DALLAS ISD,57905119,WILLIAM L CABELL EL,2016,all,math,meets,40
Teams,Teams 1,DALLAS ISD,57905119,WILLIAM L CABELL EL,2016,all,math,approaches,68
Teams,Teams 1,DALLAS ISD,57905119,WILLIAM L CABELL EL,2016,all,reading,meets,29
Teams,Teams 1,DALLAS ISD,57905119,WILLIAM L CABELL EL,2016,all,reading,approaches,57
ALP,C4,DALLAS ISD,57905125,CASA VIEW EL,2016,all,math,meets,55
ALP,C4,DALLAS ISD,57905125,CASA VIEW EL,2016,all,math,approaches,86
ALP,C4,DALLAS ISD,57905125,CASA VIEW EL,2016,all,reading,meets,41
ALP,C4,DALLAS ISD,57905125,CASA VIEW EL,2016,all,reading,approaches,78
Alumni Network,NULL,DALLAS ISD,57905129,S S CONNER EL,2016,all,math,meets,27
Alumni Network,NULL,DALLAS ISD,57905129,S S CONNER EL,2016,all,math,approaches,65
Alumni Network,NULL,DALLAS ISD,57905129,S S CONNER EL,2016,all,reading,meets,30
Alumni Network,NULL,DALLAS ISD,57905129,S S CONNER EL,2016,all,reading,approaches,61
Alumni Network,NULL,DALLAS ISD,57905135,EVERETTE LEE DEGOLYER EL,2016,all,math,meets,54
Alumni Network,NULL,DALLAS ISD,57905135,EVERETTE LEE DEGOLYER EL,2016,all,math,approaches,86
Alumni Network,NULL,DALLAS ISD,57905135,EVERETTE LEE DEGOLYER EL,2016,all,reading,meets,54
Alumni Network,NULL,DALLAS ISD,57905135,EVERETTE LEE DEGOLYER EL,2016,all,reading,approaches,83
ALP,C4,DALLAS ISD,57905145,STEPHEN C FOSTER EL,2016,all,math,meets,36
ALP,C4,DALLAS ISD,57905145,STEPHEN C FOSTER EL,2016,all,math,approaches,74
ALP,C4,DALLAS ISD,57905145,STEPHEN C FOSTER EL,2016,all,reading,meets,41
ALP,C4,DALLAS ISD,57905145,STEPHEN C FOSTER EL,2016,all,reading,approaches,73
ALP,C4,DALLAS ISD,57905148,TOM C GOOCH EL,2016,all,math,meets,42
ALP,C4,DALLAS ISD,57905148,TOM C GOOCH EL,2016,all,math,approaches,78
ALP,C4,DALLAS ISD,57905148,TOM C GOOCH EL,2016,all,reading,meets,48
ALP,C4,DALLAS ISD,57905148,TOM C GOOCH EL,2016,all,reading,approaches,71
Alumni Network,NULL,DALLAS ISD,57905149,LENORE KIRK HALL EL,2016,all,math,meets,43
Alumni Network,NULL,DALLAS ISD,57905149,LENORE KIRK HALL EL,2016,all,math,approaches,76
Alumni Network,NULL,DALLAS ISD,57905149,LENORE KIRK HALL EL,2016,all,reading,meets,46
Alumni Network,NULL,DALLAS ISD,57905149,LENORE KIRK HALL EL,2016,all,reading,approaches,79
Teams,Teams 2,DALLAS ISD,57905153,VICTOR H HEXTER EL,2016,all,math,meets,52
Teams,Teams 2,DALLAS ISD,57905153,VICTOR H HEXTER EL,2016,all,math,approaches,83
Teams,Teams 2,DALLAS ISD,57905153,VICTOR H HEXTER EL,2016,all,reading,meets,55
Teams,Teams 2,DALLAS ISD,57905153,VICTOR H HEXTER EL,2016,all,reading,approaches,82
Teams,Teams 1,DALLAS ISD,57905154,LARRY G SMITH EL,2016,all,math,meets,39
Teams,Teams 1,DALLAS ISD,57905154,LARRY G SMITH EL,2016,all,math,approaches,78
Teams,Teams 1,DALLAS ISD,57905154,LARRY G SMITH EL,2016,all,reading,meets,35
Teams,Teams 1,DALLAS ISD,57905154,LARRY G SMITH EL,2016,all,reading,approaches,69
Teams,Teams 2,DALLAS ISD,57905156,NATHANIEL HAWTHORNE EL,2016,all,math,meets,45
Teams,Teams 2,DALLAS ISD,57905156,NATHANIEL HAWTHORNE EL,2016,all,math,approaches,74
Teams,Teams 2,DALLAS ISD,57905156,NATHANIEL HAWTHORNE EL,2016,all,reading,meets,38
Teams,Teams 2,DALLAS ISD,57905156,NATHANIEL HAWTHORNE EL,2016,all,reading,approaches,73
Teams,Teams 1,DALLAS ISD,57905163,ALBERT SIDNEY JOHNSTON EL,2016,all,math,meets,20
Teams,Teams 1,DALLAS ISD,57905163,ALBERT SIDNEY JOHNSTON EL,2016,all,math,approaches,54
Teams,Teams 1,DALLAS ISD,57905163,ALBERT SIDNEY JOHNSTON EL,2016,all,reading,meets,21
Teams,Teams 1,DALLAS ISD,57905163,ALBERT SIDNEY JOHNSTON EL,2016,all,reading,approaches,56
Teams,Teams 1,DALLAS ISD,57905166,EDWIN J KIEST EL,2016,all,math,meets,33
Teams,Teams 1,DALLAS ISD,57905166,EDWIN J KIEST EL,2016,all,math,approaches,75
Teams,Teams 1,DALLAS ISD,57905166,EDWIN J KIEST EL,2016,all,reading,meets,37
Teams,Teams 1,DALLAS ISD,57905166,EDWIN J KIEST EL,2016,all,reading,approaches,71
ALP,C4,DALLAS ISD,57905171,LAKEWOOD EL,2016,all,math,meets,78
ALP,C4,DALLAS ISD,57905171,LAKEWOOD EL,2016,all,math,approaches,95
ALP,C4,DALLAS ISD,57905171,LAKEWOOD EL,2016,all,reading,meets,83
ALP,C4,DALLAS ISD,57905171,LAKEWOOD EL,2016,all,reading,approaches,96
Teams,Teams 1,DALLAS ISD,57905175,UMPHREY LEE EL,2016,all,math,meets,21
Teams,Teams 1,DALLAS ISD,57905175,UMPHREY LEE EL,2016,all,math,approaches,64
Teams,Teams 1,DALLAS ISD,57905175,UMPHREY LEE EL,2016,all,reading,meets,25
Teams,Teams 1,DALLAS ISD,57905175,UMPHREY LEE EL,2016,all,reading,approaches,59
Teams,Teams 2,DALLAS ISD,57905181,MAPLE LAWN EL,2016,all,math,meets,28
Teams,Teams 2,DALLAS ISD,57905181,MAPLE LAWN EL,2016,all,math,approaches,69
Teams,Teams 2,DALLAS ISD,57905181,MAPLE LAWN EL,2016,all,reading,meets,32
Teams,Teams 2,DALLAS ISD,57905181,MAPLE LAWN EL,2016,all,reading,approaches,64
Teams,Teams 1,DALLAS ISD,57905184,BEN MILAM EL,2016,all,math,meets,47
Teams,Teams 1,DALLAS ISD,57905184,BEN MILAM EL,2016,all,math,approaches,85
Teams,Teams 1,DALLAS ISD,57905184,BEN MILAM EL,2016,all,reading,meets,44
Teams,Teams 1,DALLAS ISD,57905184,BEN MILAM EL,2016,all,reading,approaches,82
Alumni Network,NULL,DALLAS ISD,57905195,PRESTON HOLLOW EL,2016,all,math,meets,56
Alumni Network,NULL,DALLAS ISD,57905195,PRESTON HOLLOW EL,2016,all,math,approaches,80
Alumni Network,NULL,DALLAS ISD,57905195,PRESTON HOLLOW EL,2016,all,reading,meets,44
Alumni Network,NULL,DALLAS ISD,57905195,PRESTON HOLLOW EL,2016,all,reading,approaches,71
Teams,Teams 1,DALLAS ISD,57905197,JOHN H REAGAN EL,2016,all,math,meets,24
Teams,Teams 1,DALLAS ISD,57905197,JOHN H REAGAN EL,2016,all,math,approaches,70
Teams,Teams 1,DALLAS ISD,57905197,JOHN H REAGAN EL,2016,all,reading,meets,30
Teams,Teams 1,DALLAS ISD,57905197,JOHN H REAGAN EL,2016,all,reading,approaches,70
Alumni Network,NULL,DALLAS ISD,57905202,ORAN M ROBERTS EL,2016,all,math,meets,34
Alumni Network,NULL,DALLAS ISD,57905202,ORAN M ROBERTS EL,2016,all,math,approaches,73
Alumni Network,NULL,DALLAS ISD,57905202,ORAN M ROBERTS EL,2016,all,reading,meets,29
Alumni Network,NULL,DALLAS ISD,57905202,ORAN M ROBERTS EL,2016,all,reading,approaches,59
Alumni Network,NULL,DALLAS ISD,57905203,DAN D ROGERS EL,2016,all,math,meets,56
Alumni Network,NULL,DALLAS ISD,57905203,DAN D ROGERS EL,2016,all,math,approaches,91
Alumni Network,NULL,DALLAS ISD,57905203,DAN D ROGERS EL,2016,all,reading,meets,46
Alumni Network,NULL,DALLAS ISD,57905203,DAN D ROGERS EL,2016,all,reading,approaches,82
Teams,Teams 1,DALLAS ISD,57905205,CLINTON P RUSSELL EL,2016,all,math,meets,33
Teams,Teams 1,DALLAS ISD,57905205,CLINTON P RUSSELL EL,2016,all,math,approaches,67
Teams,Teams 1,DALLAS ISD,57905205,CLINTON P RUSSELL EL,2016,all,reading,meets,35
Teams,Teams 1,DALLAS ISD,57905205,CLINTON P RUSSELL EL,2016,all,reading,approaches,63
Teams,Teams 2,DALLAS ISD,57905207,SAN JACINTO EL,2016,all,math,meets,32
Teams,Teams 2,DALLAS ISD,57905207,SAN JACINTO EL,2016,all,math,approaches,65
Teams,Teams 2,DALLAS ISD,57905207,SAN JACINTO EL,2016,all,reading,meets,34
Teams,Teams 2,DALLAS ISD,57905207,SAN JACINTO EL,2016,all,reading,approaches,66
Alumni Network,NULL,DALLAS ISD,57905209,ASCHER SILBERSTEIN EL,2016,all,math,meets,40
Alumni Network,NULL,DALLAS ISD,57905209,ASCHER SILBERSTEIN EL,2016,all,math,approaches,81
Alumni Network,NULL,DALLAS ISD,57905209,ASCHER SILBERSTEIN EL,2016,all,reading,meets,41
Alumni Network,NULL,DALLAS ISD,57905209,ASCHER SILBERSTEIN EL,2016,all,reading,approaches,74
Alumni Network,NULL,DALLAS ISD,57905210,LESLIE A STEMMONS EL,2016,all,math,meets,43
Alumni Network,NULL,DALLAS ISD,57905210,LESLIE A STEMMONS EL,2016,all,math,approaches,79
Alumni Network,NULL,DALLAS ISD,57905210,LESLIE A STEMMONS EL,2016,all,reading,meets,48
Alumni Network,NULL,DALLAS ISD,57905210,LESLIE A STEMMONS EL,2016,all,reading,approaches,77
Alumni Network,NULL,DALLAS ISD,57905220,MARK TWAIN LEADERSHIP VANGUARD,2016,all,math,meets,18
Alumni Network,NULL,DALLAS ISD,57905220,MARK TWAIN LEADERSHIP VANGUARD,2016,all,math,approaches,50
Alumni Network,NULL,DALLAS ISD,57905220,MARK TWAIN LEADERSHIP VANGUARD,2016,all,reading,meets,23
Alumni Network,NULL,DALLAS ISD,57905220,MARK TWAIN LEADERSHIP VANGUARD,2016,all,reading,approaches,50
Alumni Network,NULL,DALLAS ISD,57905225,DANIEL WEBSTER EL,2016,all,math,meets,19
Alumni Network,NULL,DALLAS ISD,57905225,DANIEL WEBSTER EL,2016,all,math,approaches,51
Alumni Network,NULL,DALLAS ISD,57905225,DANIEL WEBSTER EL,2016,all,reading,meets,17
Alumni Network,NULL,DALLAS ISD,57905225,DANIEL WEBSTER EL,2016,all,reading,approaches,43
Alumni Network,NULL,DALLAS ISD,57905229,WINNETKA EL,2016,all,math,meets,43
Alumni Network,NULL,DALLAS ISD,57905229,WINNETKA EL,2016,all,math,approaches,81
Alumni Network,NULL,DALLAS ISD,57905229,WINNETKA EL,2016,all,reading,meets,41
Alumni Network,NULL,DALLAS ISD,57905229,WINNETKA EL,2016,all,reading,approaches,75
Teams,Teams 1,DALLAS ISD,57905235,BIRDIE ALEXANDER EL,2016,all,math,meets,24
Teams,Teams 1,DALLAS ISD,57905235,BIRDIE ALEXANDER EL,2016,all,math,approaches,59
Teams,Teams 1,DALLAS ISD,57905235,BIRDIE ALEXANDER EL,2016,all,reading,meets,24
Teams,Teams 1,DALLAS ISD,57905235,BIRDIE ALEXANDER EL,2016,all,reading,approaches,61
Teams,Teams 2,DALLAS ISD,57905236,NANCY J COCHRAN EL,2016,all,math,meets,24
Teams,Teams 2,DALLAS ISD,57905236,NANCY J COCHRAN EL,2016,all,math,approaches,75
Teams,Teams 2,DALLAS ISD,57905236,NANCY J COCHRAN EL,2016,all,reading,meets,27
Teams,Teams 2,DALLAS ISD,57905236,NANCY J COCHRAN EL,2016,all,reading,approaches,63
Teams,Teams 2,DALLAS ISD,57905250,WHITNEY M YOUNG JR EL,2016,all,math,meets,29
Teams,Teams 2,DALLAS ISD,57905250,WHITNEY M YOUNG JR EL,2016,all,math,approaches,70
Teams,Teams 2,DALLAS ISD,57905250,WHITNEY M YOUNG JR EL,2016,all,reading,meets,25
Teams,Teams 2,DALLAS ISD,57905250,WHITNEY M YOUNG JR EL,2016,all,reading,approaches,59
Alumni Network,NULL,DALLAS ISD,57905269,ONESIMO HERNANDEZ EL,2016,all,math,meets,19
Alumni Network,NULL,DALLAS ISD,57905269,ONESIMO HERNANDEZ EL,2016,all,math,approaches,50
Alumni Network,NULL,DALLAS ISD,57905269,ONESIMO HERNANDEZ EL,2016,all,reading,meets,17
Alumni Network,NULL,DALLAS ISD,57905269,ONESIMO HERNANDEZ EL,2016,all,reading,approaches,47
Teams,Teams 1,DALLAS ISD,57905273,PLEASANT GROVE EL,2016,all,math,meets,28
Teams,Teams 1,DALLAS ISD,57905273,PLEASANT GROVE EL,2016,all,math,approaches,73
Teams,Teams 1,DALLAS ISD,57905273,PLEASANT GROVE EL,2016,all,reading,meets,38
Teams,Teams 1,DALLAS ISD,57905273,PLEASANT GROVE EL,2016,all,reading,approaches,72
ALP,C4,DALLAS ISD,57905278,LEONIDES GONZALEZ CIGARROA MD EL,2016,all,math,meets,24
ALP,C4,DALLAS ISD,57905278,LEONIDES GONZALEZ CIGARROA MD EL,2016,all,math,approaches,69
ALP,C4,DALLAS ISD,57905278,LEONIDES GONZALEZ CIGARROA MD EL,2016,all,reading,meets,23
ALP,C4,DALLAS ISD,57905278,LEONIDES GONZALEZ CIGARROA MD EL,2016,all,reading,approaches,59
Teams,Teams 2,DALLAS ISD,57905287,CELESTINO MAURICIO SOTO JR EL,2016,all,math,meets,27
Teams,Teams 2,DALLAS ISD,57905287,CELESTINO MAURICIO SOTO JR EL,2016,all,math,approaches,63
Teams,Teams 2,DALLAS ISD,57905287,CELESTINO MAURICIO SOTO JR EL,2016,all,reading,meets,33
Teams,Teams 2,DALLAS ISD,57905287,CELESTINO MAURICIO SOTO JR EL,2016,all,reading,approaches,66
ALP,C4,DALLAS ISD,57905304,GEORGE HERBERT WALKER BUSH EL,2016,all,math,meets,33
ALP,C4,DALLAS ISD,57905304,GEORGE HERBERT WALKER BUSH EL,2016,all,math,approaches,69
ALP,C4,DALLAS ISD,57905304,GEORGE HERBERT WALKER BUSH EL,2016,all,reading,meets,40
ALP,C4,DALLAS ISD,57905304,GEORGE HERBERT WALKER BUSH EL,2016,all,reading,approaches,74
Alumni Network,NULL,DALLAS ISD,57905353,ANN RICHARDS MIDDLE,2016,all,math,meets,23
Alumni Network,NULL,DALLAS ISD,57905353,ANN RICHARDS MIDDLE,2016,all,math,approaches,63
Alumni Network,NULL,DALLAS ISD,57905353,ANN RICHARDS MIDDLE,2016,all,reading,meets,25
Alumni Network,NULL,DALLAS ISD,57905353,ANN RICHARDS MIDDLE,2016,all,reading,approaches,65
Teams,Teams 1,FORT WORTH ISD,220905045,FOREST OAK MIDDLE,2016,all,math,meets,18
Teams,Teams 1,FORT WORTH ISD,220905045,FOREST OAK MIDDLE,2016,all,math,approaches,49
Teams,Teams 1,FORT WORTH ISD,220905045,FOREST OAK MIDDLE,2016,all,reading,meets,19
Teams,Teams 1,FORT WORTH ISD,220905045,FOREST OAK MIDDLE,2016,all,reading,approaches,58
Teams,Teams 1,FORT WORTH ISD,220905058,STRIPLING MIDDLE,2016,all,math,meets,45
Teams,Teams 1,FORT WORTH ISD,220905058,STRIPLING MIDDLE,2016,all,math,approaches,82
Teams,Teams 1,FORT WORTH ISD,220905058,STRIPLING MIDDLE,2016,all,reading,meets,46
Teams,Teams 1,FORT WORTH ISD,220905058,STRIPLING MIDDLE,2016,all,reading,approaches,81
Teams,Teams 1,FORT WORTH ISD,220905059,J MARTIN JACQUET MIDDLE,2016,all,math,meets,16
Teams,Teams 1,FORT WORTH ISD,220905059,J MARTIN JACQUET MIDDLE,2016,all,math,approaches,47
Teams,Teams 1,FORT WORTH ISD,220905059,J MARTIN JACQUET MIDDLE,2016,all,reading,meets,22
Teams,Teams 1,FORT WORTH ISD,220905059,J MARTIN JACQUET MIDDLE,2016,all,reading,approaches,56
Teams,Teams 1,FORT WORTH ISD,220905071,BENBROOK MIDDLE/HIGH SCHOOL,2016,all,math,meets,43
Teams,Teams 1,FORT WORTH ISD,220905071,BENBROOK MIDDLE/HIGH SCHOOL,2016,all,math,approaches,77
Teams,Teams 1,FORT WORTH ISD,220905071,BENBROOK MIDDLE/HIGH SCHOOL,2016,all,reading,meets,45
Teams,Teams 1,FORT WORTH ISD,220905071,BENBROOK MIDDLE/HIGH SCHOOL,2016,all,reading,approaches,73
Teams,Teams 1,FORT WORTH ISD,220905105,WEST HANDLEY EL,2016,all,math,meets,10
Teams,Teams 1,FORT WORTH ISD,220905105,WEST HANDLEY EL,2016,all,math,approaches,52
Teams,Teams 1,FORT WORTH ISD,220905105,WEST HANDLEY EL,2016,all,reading,meets,20
Teams,Teams 1,FORT WORTH ISD,220905105,WEST HANDLEY EL,2016,all,reading,approaches,49
Teams,Teams 1,FORT WORTH ISD,220905117,COMO EL,2016,all,math,meets,12
Teams,Teams 1,FORT WORTH ISD,220905117,COMO EL,2016,all,math,approaches,51
Teams,Teams 1,FORT WORTH ISD,220905117,COMO EL,2016,all,reading,meets,12
Teams,Teams 1,FORT WORTH ISD,220905117,COMO EL,2016,all,reading,approaches,43
Teams,Teams 1,FORT WORTH ISD,220905120,RUFINO MENDOZA SR EL,2016,all,math,meets,18
Teams,Teams 1,FORT WORTH ISD,220905120,RUFINO MENDOZA SR EL,2016,all,math,approaches,55
Teams,Teams 1,FORT WORTH ISD,220905120,RUFINO MENDOZA SR EL,2016,all,reading,meets,23
Teams,Teams 1,FORT WORTH ISD,220905120,RUFINO MENDOZA SR EL,2016,all,reading,approaches,48
Teams,Teams 1,FORT WORTH ISD,220905124,MAUDE I LOGAN EL,2016,all,math,meets,15
Teams,Teams 1,FORT WORTH ISD,220905124,MAUDE I LOGAN EL,2016,all,math,approaches,51
Teams,Teams 1,FORT WORTH ISD,220905124,MAUDE I LOGAN EL,2016,all,reading,meets,19
Teams,Teams 1,FORT WORTH ISD,220905124,MAUDE I LOGAN EL,2016,all,reading,approaches,48
Teams,Teams 1,FORT WORTH ISD,220905129,JOHN T WHITE EL,2016,all,math,meets,11
Teams,Teams 1,FORT WORTH ISD,220905129,JOHN T WHITE EL,2016,all,math,approaches,46
Teams,Teams 1,FORT WORTH ISD,220905129,JOHN T WHITE EL,2016,all,reading,meets,19
Teams,Teams 1,FORT WORTH ISD,220905129,JOHN T WHITE EL,2016,all,reading,approaches,52
Teams,Teams 1,FORT WORTH ISD,220905144,MITCHELL BOULEVARD EL,2016,all,math,meets,15
Teams,Teams 1,FORT WORTH ISD,220905144,MITCHELL BOULEVARD EL,2016,all,math,approaches,48
Teams,Teams 1,FORT WORTH ISD,220905144,MITCHELL BOULEVARD EL,2016,all,reading,meets,21
Teams,Teams 1,FORT WORTH ISD,220905144,MITCHELL BOULEVARD EL,2016,all,reading,approaches,49
Teams,Teams 1,FORT WORTH ISD,220905148,CHARLES NASH EL,2016,all,math,meets,57
Teams,Teams 1,FORT WORTH ISD,220905148,CHARLES NASH EL,2016,all,math,approaches,82
Teams,Teams 1,FORT WORTH ISD,220905148,CHARLES NASH EL,2016,all,reading,meets,52
Teams,Teams 1,FORT WORTH ISD,220905148,CHARLES NASH EL,2016,all,reading,approaches,77
Teams,Teams 1,FORT WORTH ISD,220905160,MAUDRIE WALTON EL,2016,all,math,meets,15
Teams,Teams 1,FORT WORTH ISD,220905160,MAUDRIE WALTON EL,2016,all,math,approaches,54
Teams,Teams 1,FORT WORTH ISD,220905160,MAUDRIE WALTON EL,2016,all,reading,meets,13
Teams,Teams 1,FORT WORTH ISD,220905160,MAUDRIE WALTON EL,2016,all,reading,approaches,47
Teams,Teams 1,FORT WORTH ISD,220905219,LOWERY ROAD,2016,all,math,meets,37
Teams,Teams 1,FORT WORTH ISD,220905219,LOWERY ROAD,2016,all,math,approaches,76
Teams,Teams 1,FORT WORTH ISD,220905219,LOWERY ROAD,2016,all,reading,meets,38
Teams,Teams 1,FORT WORTH ISD,220905219,LOWERY ROAD,2016,all,reading,approaches,74
Teams,Teams 1,FORT WORTH ISD,220905225,BONNIE BRAE,2016,all,math,meets,50
Teams,Teams 1,FORT WORTH ISD,220905225,BONNIE BRAE,2016,all,math,approaches,80
Teams,Teams 1,FORT WORTH ISD,220905225,BONNIE BRAE,2016,all,reading,meets,36
Teams,Teams 1,FORT WORTH ISD,220905225,BONNIE BRAE,2016,all,reading,approaches,79
ALP,C3,UPLIFT EDUCATION,57803003,UPLIFT EDUCATION - UPLIFT GRAND PR,2017,all,math,approaches,63
ALP,C3,UPLIFT EDUCATION,57803003,UPLIFT EDUCATION - UPLIFT GRAND PR,2017,all,math,meets,39
ALP,C3,UPLIFT EDUCATION,57803003,UPLIFT EDUCATION - UPLIFT GRAND PR,2017,all,reading,approaches,61
ALP,C3,UPLIFT EDUCATION,57803003,UPLIFT EDUCATION - UPLIFT GRAND PR,2017,all,reading,meets,39
Alumni Network,NULL,UPLIFT EDUCATION,57803007,UPLIFT HAMPTON PREPARATORY H S,2017,all,math,approaches,68
Alumni Network,NULL,UPLIFT EDUCATION,57803007,UPLIFT HAMPTON PREPARATORY H S,2017,all,math,meets,34
Alumni Network,NULL,UPLIFT EDUCATION,57803007,UPLIFT HAMPTON PREPARATORY H S,2017,all,reading,approaches,74
Alumni Network,NULL,UPLIFT EDUCATION,57803007,UPLIFT HAMPTON PREPARATORY H S,2017,all,reading,meets,52
ALP,C3,UPLIFT EDUCATION,57803010,UPLIFT PEAK PREPARATORY H S,2017,all,math,approaches,76
ALP,C3,UPLIFT EDUCATION,57803010,UPLIFT PEAK PREPARATORY H S,2017,all,math,meets,21
ALP,C3,UPLIFT EDUCATION,57803010,UPLIFT PEAK PREPARATORY H S,2017,all,reading,approaches,74
ALP,C3,UPLIFT EDUCATION,57803010,UPLIFT PEAK PREPARATORY H S,2017,all,reading,meets,57
Alumni Network,NULL,UPLIFT EDUCATION,57803044,UPLIFT HAMPTON PREPARATORY MIDDLE,2017,all,math,approaches,64
Alumni Network,NULL,UPLIFT EDUCATION,57803044,UPLIFT HAMPTON PREPARATORY MIDDLE,2017,all,math,meets,21
Alumni Network,NULL,UPLIFT EDUCATION,57803044,UPLIFT HAMPTON PREPARATORY MIDDLE,2017,all,reading,approaches,70
Alumni Network,NULL,UPLIFT EDUCATION,57803044,UPLIFT HAMPTON PREPARATORY MIDDLE,2017,all,reading,meets,30
Alumni Network,NULL,UPLIFT EDUCATION,57803045,UPLIFT WILLIAMS PREPARATORY MIDDLE,2017,all,math,approaches,89
Alumni Network,NULL,UPLIFT EDUCATION,57803045,UPLIFT WILLIAMS PREPARATORY MIDDLE,2017,all,math,meets,60
Alumni Network,NULL,UPLIFT EDUCATION,57803045,UPLIFT WILLIAMS PREPARATORY MIDDLE,2017,all,reading,approaches,86
Alumni Network,NULL,UPLIFT EDUCATION,57803045,UPLIFT WILLIAMS PREPARATORY MIDDLE,2017,all,reading,meets,45
Alumni Network,NULL,UPLIFT EDUCATION,57803048,UPLIFT PEAK PREPARATORY MIDDLE,2017,all,math,approaches,74
Alumni Network,NULL,UPLIFT EDUCATION,57803048,UPLIFT PEAK PREPARATORY MIDDLE,2017,all,math,meets,34
Alumni Network,NULL,UPLIFT EDUCATION,57803048,UPLIFT PEAK PREPARATORY MIDDLE,2017,all,reading,approaches,75
Alumni Network,NULL,UPLIFT EDUCATION,57803048,UPLIFT PEAK PREPARATORY MIDDLE,2017,all,reading,meets,38
ALP,C3,UPLIFT EDUCATION,57803102,UPLIFT EDUCATION - INFINITY PREPAR,2017,all,math,approaches,72
ALP,C3,UPLIFT EDUCATION,57803102,UPLIFT EDUCATION - INFINITY PREPAR,2017,all,math,meets,43
ALP,C3,UPLIFT EDUCATION,57803102,UPLIFT EDUCATION - INFINITY PREPAR,2017,all,reading,approaches,68
ALP,C3,UPLIFT EDUCATION,57803102,UPLIFT EDUCATION - INFINITY PREPAR,2017,all,reading,meets,39
ALP,C3,UPLIFT EDUCATION,57803105,UPLIFT PINNACLE PREPARATORY PRI,2017,all,math,approaches,76
ALP,C3,UPLIFT EDUCATION,57803105,UPLIFT PINNACLE PREPARATORY PRI,2017,all,math,meets,42
ALP,C3,UPLIFT EDUCATION,57803105,UPLIFT PINNACLE PREPARATORY PRI,2017,all,reading,approaches,66
ALP,C3,UPLIFT EDUCATION,57803105,UPLIFT PINNACLE PREPARATORY PRI,2017,all,reading,meets,34
ALP,C3,UPLIFT EDUCATION,57803109,UPLIFT SUMMIT INTERNATIONAL PRI,2017,all,math,approaches,84
ALP,C3,UPLIFT EDUCATION,57803109,UPLIFT SUMMIT INTERNATIONAL PRI,2017,all,math,meets,49
